dt,equity,event,condition_id
2023-06-24T04:20:00+00:00,10639.871261660648,open,0xd526e800fe170fa56fbd0134e9a7639c2a23a45ca19b4cab344811d2b228d106
2023-06-24T17:20:00+00:00,10639.871261660648,open,0xd526e800fe170fa56fbd0134e9a7639c2a23a45ca19b4cab344811d2b228d106
2023-06-24T20:10:00+00:00,9523.768601078267,close,0xd526e800fe170fa56fbd0134e9a7639c2a23a45ca19b4cab344811d2b228d106
2023-06-24T20:10:00+00:00,11006.87228373508,close,0xd526e800fe170fa56fbd0134e9a7639c2a23a45ca19b4cab344811d2b228d106
2023-06-25T02:10:00+00:00,11006.87228373508,open,0x0657359482ea5edbfaa1f4de81b38a4c0d24e8e0c29be7012b0629a95dabdffc
2023-06-25T09:40:00+00:00,11004.555047464819,close,0x0657359482ea5edbfaa1f4de81b38a4c0d24e8e0c29be7012b0629a95dabdffc
2023-07-16T17:50:00+00:00,11004.555047464819,open,0x5133cd415186ab0aea254df0f916ff07125d5f14541265342eda75cb985026dd
2023-07-16T18:00:00+00:00,11002.359565475632,close,0x5133cd415186ab0aea254df0f916ff07125d5f14541265342eda75cb985026dd
2023-07-22T00:50:00+00:00,11002.359565475632,open,0x85ff775c166917f8b9792303c5343d1b269c8f8f44c19773a992ea227fd37753
2023-07-23T02:40:00+00:00,11018.897668375537,close,0x85ff775c166917f8b9792303c5343d1b269c8f8f44c19773a992ea227fd37753
2023-08-23T21:30:00+00:00,11018.897668375537,open,0xddffcf72a09603490994c677e580ec3ec9b95bf240b7cd5b57b055b7fd859aa7
2023-08-24T00:20:00+00:00,11018.897668375537,open,0xddffcf72a09603490994c677e580ec3ec9b95bf240b7cd5b57b055b7fd859aa7
2023-08-24T21:30:00+00:00,9430.349897779848,close,0xddffcf72a09603490994c677e580ec3ec9b95bf240b7cd5b57b055b7fd859aa7
2023-08-25T00:20:00+00:00,11213.689647123549,close,0xddffcf72a09603490994c677e580ec3ec9b95bf240b7cd5b57b055b7fd859aa7
2023-08-28T06:00:00+00:00,11213.689647123549,open,0x66c29371a1a0fd0e25d91aa0e46602ff0f2233559decd9848d119020d32dac77
2023-08-29T06:30:00+00:00,11143.92485050963,close,0x66c29371a1a0fd0e25d91aa0e46602ff0f2233559decd9848d119020d32dac77
2023-08-31T16:40:00+00:00,11143.92485050963,open,0x66c29371a1a0fd0e25d91aa0e46602ff0f2233559decd9848d119020d32dac77
2023-08-31T22:00:00+00:00,11341.22501567002,close,0x66c29371a1a0fd0e25d91aa0e46602ff0f2233559decd9848d119020d32dac77
2023-09-26T02:20:00+00:00,11341.22501567002,open,0x54f44556c2ac959845dbdc9b5759a02ddad771661af63f73fb8053ef1c63638d
2023-09-26T02:50:00+00:00,11333.214328652597,close,0x54f44556c2ac959845dbdc9b5759a02ddad771661af63f73fb8053ef1c63638d
2023-09-27T00:20:00+00:00,11333.214328652597,open,0x6253d1d844e57417f89d8a7023600d6f29f71623ac15ad90c2a7ae159c2332e5
2023-09-28T03:50:00+00:00,11171.254491923803,close,0x6253d1d844e57417f89d8a7023600d6f29f71623ac15ad90c2a7ae159c2332e5
2023-09-30T18:40:00+00:00,11171.254491923803,open,0xb068d56aa58773921a8188d3c39d3a547d7290b3f6eef8a62737ea4003e4800b
2023-09-30T23:30:00+00:00,11171.254491923803,open,0xb068d56aa58773921a8188d3c39d3a547d7290b3f6eef8a62737ea4003e4800b
2023-10-01T03:50:00+00:00,9920.945511543834,close,0xb068d56aa58773921a8188d3c39d3a547d7290b3f6eef8a62737ea4003e4800b
2023-10-01T03:50:00+00:00,11426.623592464932,close,0xb068d56aa58773921a8188d3c39d3a547d7290b3f6eef8a62737ea4003e4800b
2023-10-03T23:20:00+00:00,11426.623592464932,open,0x6253d1d844e57417f89d8a7023600d6f29f71623ac15ad90c2a7ae159c2332e5
2023-10-05T22:20:00+00:00,11296.381789059402,close,0x6253d1d844e57417f89d8a7023600d6f29f71623ac15ad90c2a7ae159c2332e5
2023-10-10T22:10:00+00:00,11296.381789059402,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-11T16:20:00+00:00,11427.635533381443,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-13T04:00:00+00:00,11427.635533381443,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-13T05:40:00+00:00,11427.635533381443,open,0x8f3285c9bb8dcf74a0eda68dec7ed942730e367700fd1fe4f5e209d992d71ef0
2023-10-13T08:30:00+00:00,11427.635533381443,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-13T16:10:00+00:00,11427.635533381443,open,0x4a27a622855871832c75a9236ac885ed99413a6932dcbc46b5051574368c6922
2023-10-13T16:30:00+00:00,6679.669957732315,close,0x4a27a622855871832c75a9236ac885ed99413a6932dcbc46b5051574368c6922
2023-10-13T17:40:00+00:00,11437.873146773456,open,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-14T00:20:00+00:00,11437.873146773456,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-14T05:50:00+00:00,6683.346141198857,close,0x8f3285c9bb8dcf74a0eda68dec7ed942730e367700fd1fe4f5e209d992d71ef0
2023-10-14T05:50:00+00:00,11498.393960588124,open,0x8f3285c9bb8dcf74a0eda68dec7ed942730e367700fd1fe4f5e209d992d71ef0
2023-10-14T06:30:00+00:00,8021.683311571741,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-14T11:50:00+00:00,9145.224704335817,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-15T15:40:00+00:00,9184.041990748528,close,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-15T01:00:00+00:00,10324.283427308394,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-14T18:10:00+00:00,10912.866435140419,close,0x8f3285c9bb8dcf74a0eda68dec7ed942730e367700fd1fe4f5e209d992d71ef0
2023-10-18T02:00:00+00:00,10912.866435140419,open,0xbb01d3f4a8bdf91c79f9933fafc0ac1ab4555edda4448f93b7b15d481fc0cb65
2023-10-18T14:20:00+00:00,10968.577267221557,close,0xbb01d3f4a8bdf91c79f9933fafc0ac1ab4555edda4448f93b7b15d481fc0cb65
2023-10-20T17:00:00+00:00,10968.577267221557,open,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-20T18:20:00+00:00,10968.577267221557,open,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-21T12:50:00+00:00,10968.577267221557,open,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-21T17:30:00+00:00,8545.733383361609,close,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-21T19:10:00+00:00,9461.905217189214,close,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-22T04:40:00+00:00,10904.82972795458,close,0x6e39927e33d4f24c01b9aedbfcc46f8b504856123016330ec9afcbfe73e606b5
2023-10-25T12:50:00+00:00,10904.82972795458,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-10-26T13:20:00+00:00,10811.263954274236,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-11-19T20:40:00+00:00,10811.263954274236,open,0xb68eee96a81c2eb8194cd699834c09ee683fafde43719eb39bc29191c1dbb46b
2023-11-20T00:50:00+00:00,10811.263954274236,open,0xb68eee96a81c2eb8194cd699834c09ee683fafde43719eb39bc29191c1dbb46b
2023-11-20T20:40:00+00:00,8671.620474632782,close,0xb68eee96a81c2eb8194cd699834c09ee683fafde43719eb39bc29191c1dbb46b
2023-11-21T01:00:00+00:00,9658.40190192766,close,0xb68eee96a81c2eb8194cd699834c09ee683fafde43719eb39bc29191c1dbb46b
2023-11-22T06:10:00+00:00,9658.40190192766,open,0xb68eee96a81c2eb8194cd699834c09ee683fafde43719eb39bc29191c1dbb46b
2023-11-22T06:20:00+00:00,9654.906167435334,close,0xb68eee96a81c2eb8194cd699834c09ee683fafde43719eb39bc29191c1dbb46b
2023-11-25T00:50:00+00:00,9654.906167435334,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-11-26T00:50:00+00:00,9490.61080309115,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-11-26T06:20:00+00:00,9490.61080309115,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-11-27T19:00:00+00:00,9425.941697176851,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-12-27T19:20:00+00:00,9425.941697176851,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2023-12-29T02:50:00+00:00,8990.49695651331,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2024-01-03T06:50:00+00:00,8990.49695651331,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2024-01-03T16:10:00+00:00,8990.49695651331,open,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2024-01-04T17:20:00+00:00,8054.041238458874,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2024-01-04T17:20:00+00:00,8917.753296161078,close,0x0e1e0f0de9aaeb4865423f177dd84b11b8df5384504378ea655d3889332f465d
2024-02-18T23:30:00+00:00,8917.753296161078,open,0x4d293ab1b2f7b68c0eb7106e827f9210e54ebf007de7b15c6216ebc0eb95de42
2024-02-20T21:20:00+00:00,8796.040480941287,close,0x4d293ab1b2f7b68c0eb7106e827f9210e54ebf007de7b15c6216ebc0eb95de42
2024-03-01T16:00:00+00:00,8796.040480941287,open,0x4d293ab1b2f7b68c0eb7106e827f9210e54ebf007de7b15c6216ebc0eb95de42
2024-03-02T17:40:00+00:00,8921.688975313942,close,0x4d293ab1b2f7b68c0eb7106e827f9210e54ebf007de7b15c6216ebc0eb95de42
2024-03-05T00:50:00+00:00,8921.688975313942,open,0x09d4795d5a1a51981d3c90ae72ed887f1bdb0906e514f6253428fe0394ee35ae
2024-03-05T14:50:00+00:00,8921.688975313942,open,0x09d4795d5a1a51981d3c90ae72ed887f1bdb0906e514f6253428fe0394ee35ae
2024-03-05T15:00:00+00:00,8682.88553177501,close,0x09d4795d5a1a51981d3c90ae72ed887f1bdb0906e514f6253428fe0394ee35ae
2024-03-05T15:00:00+00:00,9139.374491246175,close,0x09d4795d5a1a51981d3c90ae72ed887f1bdb0906e514f6253428fe0394ee35ae
2024-03-05T20:50:00+00:00,9139.374491246175,open,0x8657be23cc69d2fb42695f4dbfe525ed3903f2694487e53b4a72a25bcc3d8838
2024-03-07T01:10:00+00:00,9048.57586839361,close,0x8657be23cc69d2fb42695f4dbfe525ed3903f2694487e53b4a72a25bcc3d8838
2024-03-08T15:10:00+00:00,9048.57586839361,open,0x4241a93cce3da0fca2bc94e65ec23f221be9e5b11b01646f51ca794bfe2db850
2024-03-08T15:20:00+00:00,9063.01580135931,close,0x4241a93cce3da0fca2bc94e65ec23f221be9e5b11b01646f51ca794bfe2db850
2024-03-20T23:10:00+00:00,9063.01580135931,open,0x9d26f5b74a2d4accec52bc12535109e0fa93b94a4c26ef9a01641ba1898e7b80
2024-03-22T03:50:00+00:00,8849.467228080239,close,0x9d26f5b74a2d4accec52bc12535109e0fa93b94a4c26ef9a01641ba1898e7b80
2024-03-26T05:10:00+00:00,8849.467228080239,open,0x9d26f5b74a2d4accec52bc12535109e0fa93b94a4c26ef9a01641ba1898e7b80
2024-03-26T15:10:00+00:00,8959.396943130112,close,0x9d26f5b74a2d4accec52bc12535109e0fa93b94a4c26ef9a01641ba1898e7b80
2024-03-28T15:40:00+00:00,8959.396943130112,open,0xed1527fb24485a877b1c20dd4f61a55d33f9c4737d772409c46c51b3495130ae
2024-03-28T15:50:00+00:00,8962.201291539617,close,0xed1527fb24485a877b1c20dd4f61a55d33f9c4737d772409c46c51b3495130ae
2024-04-08T02:00:00+00:00,8962.201291539617,open,0x1151eebf20ae146538ca696e0e0c46873caec6bbed51263dc15d48b740577ba2
2024-04-08T20:30:00+00:00,8962.201291539617,open,0x9cbba2c881daeda51045b50bd0528d495dd62704b62f12db0aa6ede56ae4ac7a
2024-04-09T07:50:00+00:00,7947.979036164724,close,0x1151eebf20ae146538ca696e0e0c46873caec6bbed51263dc15d48b740577ba2
2024-04-09T22:00:00+00:00,8860.00175122755,close,0x9cbba2c881daeda51045b50bd0528d495dd62704b62f12db0aa6ede56ae4ac7a
2024-05-11T22:40:00+00:00,8860.00175122755,open,0x128d5ef69f242fa374ed34663b568e76fb5be0d7492c811c25d36405d901a637
2024-05-11T22:40:00+00:00,8860.00175122755,open,0xcc090f5e0ed79b5f3ff6199363a2475885e5d383b4cd7cc1a6a304d32b5d0873
2024-05-11T22:50:00+00:00,7654.012128053066,close,0x128d5ef69f242fa374ed34663b568e76fb5be0d7492c811c25d36405d901a637
2024-05-12T01:10:00+00:00,9137.16756377144,close,0xcc090f5e0ed79b5f3ff6199363a2475885e5d383b4cd7cc1a6a304d32b5d0873
2024-05-20T20:50:00+00:00,9137.16756377144,open,0x0ad01a122038561605ed02523ff26c98d26f301164298be3a1835724f8d49326
2024-05-20T21:10:00+00:00,9137.16756377144,open,0x0ad01a122038561605ed02523ff26c98d26f301164298be3a1835724f8d49326
2024-05-21T23:10:00+00:00,8186.376495031083,close,0x0ad01a122038561605ed02523ff26c98d26f301164298be3a1835724f8d49326
2024-05-21T23:10:00+00:00,9045.832149914888,close,0x0ad01a122038561605ed02523ff26c98d26f301164298be3a1835724f8d49326
2024-05-23T12:10:00+00:00,9045.832149914888,open,0xa8f7783a2e3cf762fa33580584f345dcc04b7a3c376fe085665f55f5748c504b
2024-05-23T21:10:00+00:00,9045.832149914888,open,0xa8f7783a2e3cf762fa33580584f345dcc04b7a3c376fe085665f55f5748c504b
2024-05-23T23:00:00+00:00,8183.880840225956,close,0xa8f7783a2e3cf762fa33580584f345dcc04b7a3c376fe085665f55f5748c504b
2024-05-23T23:00:00+00:00,9250.607607037238,close,0xa8f7783a2e3cf762fa33580584f345dcc04b7a3c376fe085665f55f5748c504b
2024-06-12T15:20:00+00:00,9250.607607037238,open,0x20aa870ee159a69c7acec8dad3a5b483e25849709010282f247b6651fd39b4d8
2024-06-13T18:50:00+00:00,9210.890894460557,close,0x20aa870ee159a69c7acec8dad3a5b483e25849709010282f247b6651fd39b4d8
2024-07-08T00:10:00+00:00,9210.890894460557,open,0x20aa870ee159a69c7acec8dad3a5b483e25849709010282f247b6651fd39b4d8
2024-07-08T00:20:00+00:00,9209.722299582047,close,0x20aa870ee159a69c7acec8dad3a5b483e25849709010282f247b6651fd39b4d8
2024-07-10T20:50:00+00:00,9209.722299582047,open,0x5a8560a63bcaeffe0d20123287cc44ee8132c0a4ab6da2fa94a001dcb25ac61e
2024-07-10T21:00:00+00:00,9253.177363779347,close,0x5a8560a63bcaeffe0d20123287cc44ee8132c0a4ab6da2fa94a001dcb25ac61e
2024-07-14T20:50:00+00:00,9253.177363779347,open,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-15T20:50:00+00:00,8577.168229868654,close,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-15T22:50:00+00:00,8577.168229868654,open,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-16T01:20:00+00:00,8577.168229868654,open,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-16T06:20:00+00:00,8577.168229868654,open,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-16T10:10:00+00:00,8577.168229868654,open,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-16T14:20:00+00:00,8577.168229868654,open,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-16T23:00:00+00:00,5247.926201887399,close,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-17T01:20:00+00:00,6104.7831415057835,close,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-17T06:20:00+00:00,6716.560002485407,close,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-17T10:10:00+00:00,7653.274126797949,close,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-07-17T14:40:00+00:00,8288.152005234444,close,0x2d4f4d7fdc2a55501668157b860507090e2d304727cbced2919b543110187b80
2024-08-05T14:50:00+00:00,8288.152005234444,open,0xfcbe8bcc52c73e08a6b33deebbc90d2b7fea51013417426386f66e0bd5dc6910
2024-08-05T20:40:00+00:00,8288.152005234444,open,0xfcbe8bcc52c73e08a6b33deebbc90d2b7fea51013417426386f66e0bd5dc6910
2024-08-05T23:30:00+00:00,7124.2605620599315,close,0xfcbe8bcc52c73e08a6b33deebbc90d2b7fea51013417426386f66e0bd5dc6910
2024-08-05T23:30:00+00:00,8549.229449451857,close,0xfcbe8bcc52c73e08a6b33deebbc90d2b7fea51013417426386f66e0bd5dc6910
2024-08-21T03:20:00+00:00,8549.229449451857,open,0xc91ee3c82b3325a5cec8dcc4699be71fda85751e1fd72c401a1a71aa60ea1df3
2024-08-21T03:30:00+00:00,8548.456543581444,close,0xc91ee3c82b3325a5cec8dcc4699be71fda85751e1fd72c401a1a71aa60ea1df3
2024-08-21T21:40:00+00:00,8548.456543581444,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-22T01:00:00+00:00,8548.456543581444,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-22T02:50:00+00:00,8548.456543581444,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-22T04:00:00+00:00,8548.456543581444,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-22T06:50:00+00:00,8548.456543581444,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-22T21:40:00+00:00,5226.111878259292,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-23T00:30:00+00:00,8386.82422997911,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-23T01:00:00+00:00,5863.675851196365,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-23T02:50:00+00:00,6462.3409336064315,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-23T02:50:00+00:00,8359.969208009257,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-23T04:00:00+00:00,6238.329404952915,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-23T07:00:00+00:00,6645.542895650113,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-23T15:30:00+00:00,8138.087064031148,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-24T00:30:00+00:00,6391.6952111159,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-24T02:50:00+00:00,7142.480643828438,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-24T11:00:00+00:00,7881.56992790075,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-24T15:40:00+00:00,6628.440208440193,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-24T16:40:00+00:00,7774.68124227213,open,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-25T05:10:00+00:00,7028.529830304728,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-25T05:10:00+00:00,7951.823811837223,close,0xe6671e0081a56c9e16919dda02c61e41089814aa49c60d33db93215880491423
2024-08-29T10:00:00+00:00,7951.823811837223,open,0x942327fd128651b66c74c380f3de60e31cb7effc25dae0771699048b50a19839
2024-08-29T12:50:00+00:00,8120.556605989043,close,0x942327fd128651b66c74c380f3de60e31cb7effc25dae0771699048b50a19839
2024-08-29T16:30:00+00:00,8120.556605989043,open,0x589bd413f951e54cf3d0143195915cf61dbbea7e1506a04697bb94103fe105fa
2024-08-29T16:50:00+00:00,8268.35057857048,close,0x589bd413f951e54cf3d0143195915cf61dbbea7e1506a04697bb94103fe105fa
2024-08-30T18:10:00+00:00,8268.35057857048,open,0x942327fd128651b66c74c380f3de60e31cb7effc25dae0771699048b50a19839
2024-08-31T18:20:00+00:00,8278.61157286949,close,0x942327fd128651b66c74c380f3de60e31cb7effc25dae0771699048b50a19839
2024-09-01T07:10:00+00:00,8278.61157286949,open,0xd572def2cb8aaaea536207f9a82374e721724aa55e4875d3d20727c5722a7efd
2024-09-01T10:30:00+00:00,8278.61157286949,open,0xd572def2cb8aaaea536207f9a82374e721724aa55e4875d3d20727c5722a7efd
2024-09-01T11:10:00+00:00,8278.61157286949,open,0x942327fd128651b66c74c380f3de60e31cb7effc25dae0771699048b50a19839
2024-09-01T15:10:00+00:00,6175.496096753084,close,0xd572def2cb8aaaea536207f9a82374e721724aa55e4875d3d20727c5722a7efd
2024-09-01T15:10:00+00:00,7387.54068445995,close,0xd572def2cb8aaaea536207f9a82374e721724aa55e4875d3d20727c5722a7efd
2024-09-02T11:10:00+00:00,8508.76097083968,close,0x942327fd128651b66c74c380f3de60e31cb7effc25dae0771699048b50a19839
2024-09-05T17:40:00+00:00,8508.76097083968,open,0x189063a1ba6646a3ebbe1d816657010d4ad630c95ec4c385f2de08def6afa494
2024-09-06T03:20:00+00:00,8574.137242668023,close,0x189063a1ba6646a3ebbe1d816657010d4ad630c95ec4c385f2de08def6afa494
2024-09-11T02:00:00+00:00,8574.137242668023,open,0xa64f77038d7e1f73929b1ec9bb9aac05852793d537e0c47b16b5740e5fcf2f87
2024-09-11T02:50:00+00:00,8712.373041687057,close,0xa64f77038d7e1f73929b1ec9bb9aac05852793d537e0c47b16b5740e5fcf2f87
2024-09-11T03:20:00+00:00,8712.373041687057,open,0xe66a13cd38c0929d974edb7f06e574a0393bec54c49b8d03d2162d0165441a43
2024-09-12T03:50:00+00:00,8522.15215639601,close,0xe66a13cd38c0929d974edb7f06e574a0393bec54c49b8d03d2162d0165441a43
2024-09-12T18:20:00+00:00,8522.15215639601,open,0xe66a13cd38c0929d974edb7f06e574a0393bec54c49b8d03d2162d0165441a43
2024-09-13T18:40:00+00:00,8513.447043108314,close,0xe66a13cd38c0929d974edb7f06e574a0393bec54c49b8d03d2162d0165441a43
2024-09-17T23:50:00+00:00,8513.447043108314,open,0xd30a6621f52005d53aea12444e4d0bca0ccb8a91093d175558d806f6865a2a3a
2024-09-18T00:00:00+00:00,8630.165348184635,close,0xd30a6621f52005d53aea12444e4d0bca0ccb8a91093d175558d806f6865a2a3a
2024-09-24T20:00:00+00:00,8630.165348184635,open,0xf6475c49ec4cfb145375521944be3164fb34b435ecd5ec72ec52bc803a4957ce
2024-09-24T20:10:00+00:00,8629.587799125067,close,0xf6475c49ec4cfb145375521944be3164fb34b435ecd5ec72ec52bc803a4957ce
2024-09-24T20:10:00+00:00,8629.587799125067,open,0x8d7029b9b91d2a8939b49bd27dc5f5e618d88c5141628c3c7eaec09b66b1d08b
2024-09-24T20:20:00+00:00,8629.436198966909,close,0x8d7029b9b91d2a8939b49bd27dc5f5e618d88c5141628c3c7eaec09b66b1d08b
2024-09-28T18:20:00+00:00,8629.436198966909,open,0xc7582a1076d398c7b40798ea88ef911666844a11712af753cd7fcf783c86c755
2024-09-29T18:20:00+00:00,8431.545155952366,close,0xc7582a1076d398c7b40798ea88ef911666844a11712af753cd7fcf783c86c755
2024-09-30T08:50:00+00:00,8431.545155952366,open,0xc7582a1076d398c7b40798ea88ef911666844a11712af753cd7fcf783c86c755
2024-09-30T11:50:00+00:00,8462.22988443786,close,0xc7582a1076d398c7b40798ea88ef911666844a11712af753cd7fcf783c86c755
2024-10-01T16:30:00+00:00,8462.22988443786,open,0xc1b6d7128a66a72fe6d0799e2179135cc903ef3b9f7cc0db6ece551fb6a66597
2024-10-01T16:40:00+00:00,8491.187181368774,close,0xc1b6d7128a66a72fe6d0799e2179135cc903ef3b9f7cc0db6ece551fb6a66597
2024-10-05T03:20:00+00:00,8491.187181368774,open,0xa1afa8b59eef6e38be872b71ecabe01fe557fd705cf4c99245957e165521e6ef
2024-10-05T08:10:00+00:00,8487.593368886342,close,0xa1afa8b59eef6e38be872b71ecabe01fe557fd705cf4c99245957e165521e6ef
2024-10-09T05:00:00+00:00,8487.593368886342,open,0x19018331b7e0351eac8cc7c9f5726c673eaaa98d76911c31b4c8f4c09bffbdb0
